Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/AtariLynx/Manuals/Fat Bobby.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FFat%20Bobby.pdf,141340,a74c9cc42793a79fff30a22a1cda8b9d,,,Fat Bobby.pdf
"docs/AtariLynx/Manuals/Fidelity Ultimate Chess Challenge, The.pdf",https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FFidelity%20Ultimate%20Chess%20Challenge%2C%20The.pdf,27932,e619b05daf0302f1dabdb540bb7fe811,,,"Fidelity Ultimate Chess Challenge, The.pdf"
"docs/AtariLynx/Manuals/Gates of Zendocon, The.pdf",https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FGates%20of%20Zendocon%2C%20The.pdf,573401,e0aef4d86480a69640b2312fa81e82dd,,,"Gates of Zendocon, The.pdf"
docs/AtariLynx/Manuals/Gauntlet - The Third Encounter.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FGauntlet%20-%20The%20Third%20Encounter.pdf,1569921,ce800945c8efb2665f737e8d1108f13d,,,Gauntlet - The Third Encounter.pdf
docs/AtariLynx/Manuals/Gordo 106 - The Mutated Lab Monkey.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FGordo%20106%20-%20The%20Mutated%20Lab%20Monkey.pdf,612067,5046975950ae5750a3a21fea514ef927,,,Gordo 106 - The Mutated Lab Monkey.pdf
docs/AtariLynx/Manuals/Hard Drivin'.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FHard%20Drivin%27.pdf,2240786,35392e76d25fae86385e8c134d424950,,,Hard Drivin'.pdf
docs/AtariLynx/Manuals/Hockey.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FHockey.pdf,957599,b818689b334ce9e42edae5ca27a1f35f,,,Hockey.pdf
docs/AtariLynx/Manuals/Hydra.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FHydra.pdf,528790,72cf410b70dbeae2a8d1baeb91062c93,,,Hydra.pdf
docs/AtariLynx/Manuals/Ishido - The Way of Stones.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FIshido%20-%20The%20Way%20of%20Stones.pdf,2567024,901de7b72704b7e58ecc1d23d3a75fd7,,,Ishido - The Way of Stones.pdf
docs/AtariLynx/Manuals/Jimmy Connors' Tennis.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FJimmy%20Connors%27%20Tennis.pdf,825548,5db3dfb0c48b16430117e61240c11de4,,,Jimmy Connors' Tennis.pdf
docs/AtariLynx/Manuals/Joust.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FJoust.pdf,1044334,e1ae6ca06ac547fca9cab856b0004e04,,,Joust.pdf
docs/AtariLynx/Manuals/Klax.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FKlax.pdf,810145,39a5d24783bc9065deac05f0ab6dd0d2,,,Klax.pdf
docs/AtariLynx/Manuals/Krazy Ace - Miniature Golf.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FKrazy%20Ace%20-%20Miniature%20Golf.pdf,4874,88e1f61fc02f8366f827a62408139ecc,,,Krazy Ace - Miniature Golf.pdf
docs/AtariLynx/Manuals/Kung Food.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FKung%20Food.pdf,651406,779ceb738c8aab03811f26fed53677ea,,,Kung Food.pdf
docs/AtariLynx/Manuals/Lemmings.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FLemmings.pdf,771749,38bb3898128e4fe87789e7ecbf3a35b1,,,Lemmings.pdf
docs/AtariLynx/Manuals/Lynx Casino.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FLynx%20Casino.pdf,1119412,8bd7711e8ea9d4681e86a16cab8cd314,,,Lynx Casino.pdf
docs/AtariLynx/Manuals/Malibu Bikini Volleyball.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FMalibu%20Bikini%20Volleyball.pdf,555646,224a267a46621628632b2f219ac8c939,,,Malibu Bikini Volleyball.pdf
docs/AtariLynx/Manuals/Ms. Pac-Man.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FMs.%20Pac-Man.pdf,668155,a9ad0f7cafbb1556eda5e7ebbf5981c2,,,Ms. Pac-Man.pdf
docs/AtariLynx/Manuals/Ninja Gaiden .pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FNinja%20Gaiden%20.pdf,2144665,a8a495eba165df1334a5b3fa5c2e4441,,,Ninja Gaiden .pdf
docs/AtariLynx/Manuals/Ninja Gaiden III - The Ancient Ship of Doom.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FNinja%20Gaiden%20III%20-%20The%20Ancient%20Ship%20of%20Doom.pdf,729594,f192d4b90c66c54ae3e1ade51fa3da3b,,,Ninja Gaiden III - The Ancient Ship of Doom.pdf
docs/AtariLynx/Manuals/Pac-Land.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FPac-Land.pdf,5650,ce8dafb543e131b055d4ed129cc74782,,,Pac-Land.pdf
docs/AtariLynx/Manuals/Paperboy.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FPaperboy.pdf,752600,b8fe3f67bd0bd2af969c5aa4796b21ae,,,Paperboy.pdf
docs/AtariLynx/Manuals/Pinball Jam.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FPinball%20Jam.pdf,779563,b121ee1bbffafa9a4e133a0576a2b4c3,,,Pinball Jam.pdf
docs/AtariLynx/Manuals/Pit Fighter.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FPit%20Fighter.pdf,597934,6f53dc44955613f86433cf01e45117e0,,,Pit Fighter.pdf
